date,open,high,low,close
23/1/2020,3315.77,3326.88,3301.87,3325.54
24/1/2020,3333.1,3333.18,3281.53,3295.47
27/1/2020,3247.16,3258.85,3234.5,3243.63
28/1/2020,3255.35,3285.78,3253.22,3276.24
29/1/2020,3289.46,3293.47,3271.89,3273.4
30/1/2020,3256.45,3285.91,3242.8,3283.66
31/1/2020,3282.33,3282.33,3214.68,3225.52
3/2/2020,3235.66,3268.44,3235.66,3248.92
4/2/2020,3280.61,3306.92,3280.61,3297.59
5/2/2020,3324.91,3337.58,3313.75,3334.69
6/2/2020,3344.92,3347.96,3334.39,3345.78
7/2/2020,3335.54,3341.42,3322.12,3327.71
10/2/2020,3318.28,3352.26,3317.77,3352.09
11/2/2020,3365.87,3375.63,3352.72,3357.75
12/2/2020,3370.5,3381.47,3369.72,3379.45
13/2/2020,3365.9,3385.09,3360.52,3373.94
14/2/2020,3378.08,3380.69,3366.15,3380.16
18/2/2020,3369.04,3375.01,3355.61,3370.29
19/2/2020,3380.39,3393.52,3378.83,3386.15
20/2/2020,3380.45,3389.15,3341.02,3373.23
21/2/2020,3360.5,3360.76,3328.45,3337.75
24/2/2020,3257.61,3259.81,3214.65,3225.89
25/2/2020,3238.94,3246.99,3118.77,3128.21
26/2/2020,3139.9,3182.51,3108.99,3116.39
27/2/2020,3062.54,3097.07,2977.39,2978.76
28/2/2020,2916.9,2959.72,2855.84,2954.22
2/3/2020,2974.28,3090.96,2945.19,3090.23
3/3/2020,3096.46,3136.72,2976.63,3003.37
4/3/2020,3045.75,3130.97,3034.38,3130.12
5/3/2020,3075.7,3083.04,2999.83,3023.94
6/3/2020,2954.2,2985.93,2901.54,2972.37
9/3/2020,2863.89,2863.89,2734.43,2746.56
10/3/2020,2813.48,2882.59,2734,2882.23
11/3/2020,2825.6,2825.6,2707.22,2741.38
12/3/2020,2630.86,2660.95,2478.86,2480.64
13/3/2020,2569.99,2711.33,2492.37,2711.02
16/3/2020,2508.59,2562.98,2380.94,2386.13
17/3/2020,2425.66,2553.93,2367.04,2529.19
18/3/2020,2436.5,2453.57,2280.52,2398.1
19/3/2020,2393.48,2466.97,2319.78,2409.39
20/3/2020,2431.94,2453.01,2295.56,2304.92
23/3/2020,2290.71,2300.73,2191.86,2237.4
24/3/2020,2344.44,2449.71,2344.44,2447.33
25/3/2020,2457.77,2571.42,2407.53,2475.56
26/3/2020,2501.29,2637.01,2500.72,2630.07
27/3/2020,2555.87,2615.91,2520.02,2541.47
30/3/2020,2558.98,2631.8,2545.28,2626.65
31/3/2020,2614.69,2641.39,2571.15,2584.59
1/4/2020,2498.08,2522.75,2447.49,2470.5
2/4/2020,2458.54,2533.22,2455.79,2526.9
3/4/2020,2514.92,2538.18,2459.96,2488.65
6/4/2020,2578.28,2676.85,2574.57,2663.68
7/4/2020,2738.65,2756.89,2657.67,2659.41
8/4/2020,2685,2760.75,2663.3,2749.98
9/4/2020,2776.99,2818.57,2762.36,2789.82
13/4/2020,2782.46,2782.46,2721.17,2761.63
14/4/2020,2805.1,2851.85,2805.1,2846.06
15/4/2020,2795.64,2801.88,2761.54,2783.36
16/4/2020,2799.34,2806.51,2764.32,2799.55
17/4/2020,2842.43,2879.22,2830.88,2874.56
20/4/2020,2845.62,2868.98,2820.43,2823.16
21/4/2020,2784.81,2785.54,2727.1,2736.56
22/4/2020,2787.89,2815.1,2775.95,2799.31
23/4/2020,2810.42,2844.9,2794.26,2797.8
24/4/2020,2812.64,2842.71,2791.76,2836.74
27/4/2020,2854.65,2887.72,2852.89,2878.48
28/4/2020,2909.96,2921.15,2860.71,2863.39
29/4/2020,2918.46,2954.86,2912.16,2939.51
30/4/2020,2930.91,2930.91,2892.47,2912.43
1/5/2020,2869.09,2869.09,2821.61,2830.71
4/5/2020,2815.01,2844.24,2797.85,2842.74
5/5/2020,2868.88,2898.23,2863.55,2868.44
6/5/2020,2883.14,2891.11,2847.65,2848.42
7/5/2020,2878.26,2901.92,2876.48,2881.19
8/5/2020,2908.83,2932.16,2902.88,2929.8
11/5/2020,2915.46,2944.25,2903.44,2930.32
12/5/2020,2939.5,2945.82,2869.59,2870.12
13/5/2020,2865.86,2874.14,2793.15,2820
14/5/2020,2794.54,2852.8,2766.64,2852.5
15/5/2020,2829.95,2865.01,2816.78,2863.7
18/5/2020,2913.86,2968.09,2913.86,2953.91
19/5/2020,2948.59,2964.21,2922.35,2922.94
20/5/2020,2953.63,2980.29,2953.63,2971.61
21/5/2020,2969.95,2978.5,2938.57,2948.51
22/5/2020,2948.05,2956.76,2933.59,2955.45
26/5/2020,3004.08,3021.72,2988.17,2991.77
27/5/2020,3015.65,3036.25,2969.75,3036.13
28/5/2020,3046.61,3068.67,3023.4,3029.73
29/5/2020,3025.17,3049.17,2998.61,3044.31
1/6/2020,3038.78,3062.18,3031.54,3055.73
2/6/2020,3064.78,3081.07,3051.64,3080.82
3/6/2020,3098.9,3130.94,3098.9,3122.87
4/6/2020,3111.56,3128.91,3090.41,3112.35
5/6/2020,3163.84,3211.72,3163.84,3193.93
8/6/2020,3199.92,3233.13,3196,3232.39
9/6/2020,3213.32,3222.71,3193.11,3207.18
10/6/2020,3213.42,3223.27,3181.49,3190.14
11/6/2020,3123.53,3123.53,2999.49,3002.1
12/6/2020,3071.04,3088.42,2984.47,3041.31
15/6/2020,2993.76,3079.76,2965.66,3066.59
16/6/2020,3131,3153.45,3076.06,3124.74
17/6/2020,3136.13,3141.16,3108.03,3113.49
18/6/2020,3101.64,3120,3093.51,3115.34
19/6/2020,3140.29,3155.53,3083.11,3097.74
22/6/2020,3094.42,3120.92,3079.39,3117.86
23/6/2020,3138.7,3154.9,3127.12,3131.29
24/6/2020,3114.4,3115.01,3032.13,3050.33
25/6/2020,3046.6,3086.25,3024.01,3083.76
26/6/2020,3073.2,3073.73,3004.63,3009.05
29/6/2020,3018.59,3053.89,2999.74,3053.24
30/6/2020,3050.2,3111.51,3047.83,3100.29
1/7/2020,3105.92,3128.44,3101.17,3115.86
2/7/2020,3143.64,3165.81,3124.52,3130.01
6/7/2020,3155.29,3182.59,3155.29,3179.72
7/7/2020,3166.44,3184.15,3142.93,3145.32
8/7/2020,3153.07,3171.8,3136.53,3169.94
9/7/2020,3176.17,3179.78,3115.7,3152.05
10/7/2020,3152.47,3186.82,3136.22,3185.04
13/7/2020,3205.08,3235.32,3149.43,3155.22
14/7/2020,3141.11,3200.95,3127.66,3197.52
15/7/2020,3225.98,3238.28,3200.76,3226.56
16/7/2020,3208.36,3220.39,3198.59,3215.57
17/7/2020,3224.21,3233.52,3205.65,3224.73
20/7/2020,3224.29,3258.61,3215.16,3251.84
21/7/2020,3268.52,3277.29,3247.77,3257.3
22/7/2020,3254.86,3279.32,3253.1,3276.02
23/7/2020,3271.64,3279.99,3222.66,3235.66
24/7/2020,3218.58,3227.26,3200.05,3215.63
27/7/2020,3219.84,3241.43,3214.25,3239.41
28/7/2020,3234.27,3243.72,3216.17,3218.44
29/7/2020,3227.22,3264.74,3227.22,3258.44
30/7/2020,3231.76,3250.92,3204.13,3246.22
31/7/2020,3270.45,3272.17,3220.26,3271.12
3/8/2020,3288.26,3302.73,3284.53,3294.61
4/8/2020,3289.92,3306.84,3286.37,3306.51
5/8/2020,3317.37,3330.77,3317.37,3327.77
6/8/2020,3323.17,3351.03,3318.14,3349.16
7/8/2020,3340.05,3352.54,3328.72,3351.28
10/8/2020,3356.04,3363.29,3335.44,3360.47
11/8/2020,3370.34,3381.01,3326.44,3333.69
12/8/2020,3355.46,3387.89,3355.46,3380.35
13/8/2020,3372.95,3387.24,3363.35,3373.43
14/8/2020,3368.66,3378.51,3361.64,3372.85
17/8/2020,3380.86,3387.59,3379.22,3381.99
18/8/2020,3387.04,3395.06,3370.15,3389.78
19/8/2020,3392.51,3399.54,3369.66,3374.85
20/8/2020,3360.48,3390.8,3354.69,3385.51
21/8/2020,3386.01,3399.96,3379.31,3397.16
24/8/2020,3418.09,3432.09,3413.13,3431.28
25/8/2020,3435.95,3444.21,3425.84,3443.62
26/8/2020,3449.97,3481.07,3444.15,3478.73
27/8/2020,3485.14,3501.38,3468.35,3484.55
28/8/2020,3494.69,3509.23,3484.32,3508.01
31/8/2020,3509.73,3514.77,3493.25,3500.31
1/9/2020,3507.44,3528.03,3494.6,3526.65
2/9/2020,3543.76,3588.11,3535.23,3580.84
3/9/2020,3564.74,3564.85,3427.41,3455.06
4/9/2020,3453.6,3479.15,3349.63,3426.96
8/9/2020,3371.88,3379.97,3329.27,3331.84
9/9/2020,3369.82,3424.77,3366.84,3398.96
10/9/2020,3412.56,3425.55,3329.25,3339.19
11/9/2020,3352.7,3368.95,3310.47,3340.97
14/9/2020,3363.56,3402.93,3363.56,3383.54
15/9/2020,3407.73,3419.48,3389.25,3401.2
16/9/2020,3411.23,3428.92,3384.45,3385.49
17/9/2020,3346.86,3375.17,3328.82,3357.01
18/9/2020,3357.38,3362.27,3292.4,3319.47
21/9/2020,3285.57,3285.57,3229.1,3281.06
22/9/2020,3295.75,3320.31,3270.95,3315.57
23/9/2020,3320.11,3323.35,3232.57,3236.92
24/9/2020,3226.14,3278.7,3209.45,3246.59
25/9/2020,3236.66,3306.88,3228.44,3298.46
28/9/2020,3333.9,3360.74,3332.91,3351.6
29/9/2020,3350.92,3357.92,3327.54,3335.47
30/9/2020,3341.21,3393.56,3340.47,3363
1/10/2020,3385.87,3397.18,3361.39,3380.8
2/10/2020,3338.94,3369.1,3323.69,3348.44
5/10/2020,3367.27,3409.57,3367.27,3408.63
6/10/2020,3408.74,3431.56,3354.54,3360.95
7/10/2020,3384.56,3426.26,3384.56,3419.45
8/10/2020,3434.28,3447.28,3428.15,3446.83
9/10/2020,3459.67,3482.34,3458.07,3477.13
12/10/2020,3500.02,3549.85,3499.61,3534.22
13/10/2020,3534.01,3534.01,3500.86,3511.93
14/10/2020,3515.47,3527.94,3480.55,3488.67
15/10/2020,3453.72,3489.08,3440.89,3483.34
16/10/2020,3493.5,3515.76,3480.45,3483.81
19/10/2020,3493.66,3502.42,3419.93,3426.92
20/10/2020,3439.38,3476.93,3435.65,3443.12
21/10/2020,3439.91,3464.86,3433.06,3435.56
22/10/2020,3438.5,3460.53,3415.34,3453.49
23/10/2020,3464.9,3466.46,3440.45,3465.39
26/10/2020,3441.42,3441.42,3364.86,3400.97
27/10/2020,3403.15,3409.51,3388.71,3390.68
28/10/2020,3342.48,3342.48,3268.89,3271.03
29/10/2020,3277.17,3341.05,3259.82,3310.11
30/10/2020,3293.59,3304.93,3233.94,3269.96
2/11/2020,3296.2,3330.14,3279.74,3310.24
3/11/2020,3336.25,3389.49,3336.25,3369.16
4/11/2020,3406.46,3486.25,3405.17,3443.44
5/11/2020,3485.74,3529.05,3485.74,3510.45
6/11/2020,3508.34,3521.58,3484.34,3509.44
9/11/2020,3583.04,3645.99,3547.48,3550.5
10/11/2020,3543.26,3557.22,3511.91,3545.53
11/11/2020,3563.22,3581.16,3557,3572.66
12/11/2020,3562.67,3569.02,3518.58,3537.01
13/11/2020,3552.57,3593.66,3552.57,3585.15
16/11/2020,3600.16,3628.51,3600.16,3626.91
17/11/2020,3610.31,3623.11,3588.68,3609.53
18/11/2020,3612.09,3619.09,3567.33,3567.79
19/11/2020,3559.41,3585.22,3543.84,3581.87
20/11/2020,3579.31,3581.23,3556.85,3557.54
23/11/2020,3566.82,3589.81,3552.77,3577.59
24/11/2020,3594.52,3642.31,3594.52,3635.41
25/11/2020,3635.5,3635.5,3617.76,3629.65
27/11/2020,3638.55,3644.31,3629.33,3638.35
30/11/2020,3634.18,3634.18,3594.39,3621.63
1/12/2020,3645.87,3678.45,3645.87,3662.45
2/12/2020,3653.78,3670.96,3644.84,3669.01
3/12/2020,3668.28,3682.73,3657.17,3666.72
4/12/2020,3670.94,3699.2,3670.94,3699.12
7/12/2020,3694.73,3697.41,3678.88,3691.96
8/12/2020,3683.05,3708.45,3678.83,3702.25
9/12/2020,3705.98,3712.39,3660.54,3672.82
10/12/2020,3659.13,3678.49,3645.18,3668.1
11/12/2020,3656.08,3665.91,3633.4,3663.46
14/12/2020,3675.27,3697.61,3645.84,3647.49
15/12/2020,3666.41,3695.29,3659.62,3694.62
16/12/2020,3696.25,3711.27,3688.57,3701.17
17/12/2020,3713.65,3725.12,3710.87,3722.48
18/12/2020,3722.39,3726.7,3685.84,3709.41
21/12/2020,3684.28,3702.9,3636.48,3694.92
22/12/2020,3698.08,3698.26,3676.16,3687.26
23/12/2020,3693.42,3711.24,3689.28,3690.01
24/12/2020,3694.03,3703.82,3689.32,3703.06
28/12/2020,3723.03,3740.51,3723.03,3735.36
29/12/2020,3750.01,3756.12,3723.31,3727.04
30/12/2020,3736.19,3744.63,3730.21,3732.04
31/12/2020,3733.27,3760.2,3726.88,3756.07
4/1/2021,3764.61,3769.99,3662.71,3700.65
5/1/2021,3698.02,3737.83,3695.07,3726.86
6/1/2021,3712.2,3783.04,3705.34,3748.14
7/1/2021,3764.71,3811.55,3764.71,3803.79
8/1/2021,3815.05,3826.69,3783.6,3824.68
11/1/2021,3803.14,3817.86,3789.02,3799.61
12/1/2021,3801.62,3810.78,3776.51,3801.19
13/1/2021,3802.23,3820.96,3791.5,3809.84
14/1/2021,3814.98,3823.6,3792.86,3795.54
15/1/2021,3788.73,3788.73,3749.62,3768.25
19/1/2021,3781.88,3804.53,3780.37,3798.91
20/1/2021,3816.22,3859.75,3816.22,3851.85
21/1/2021,3857.46,3861.45,3845.05,3853.07
22/1/2021,3844.24,3852.31,3830.41,3841.47
25/1/2021,3851.68,3859.23,3797.16,3855.36
26/1/2021,3862.96,3870.9,3847.78,3849.62
27/1/2021,3836.83,3836.83,3732.48,3750.77
28/1/2021,3755.75,3830.5,3755.75,3787.38
29/1/2021,3778.05,3778.05,3694.12,3714.24
1/2/2021,3731.17,3784.32,3725.62,3773.86
2/2/2021,3791.84,3843.09,3791.84,3826.31
3/2/2021,3840.27,3847.51,3816.68,3830.17
4/2/2021,3836.66,3872.42,3836.66,3871.74
5/2/2021,3878.3,3894.56,3874.93,3886.83
8/2/2021,3892.59,3915.77,3892.59,3915.59
9/2/2021,3910.49,3918.35,3902.64,3911.23
10/2/2021,3920.78,3931.5,3884.94,3909.88
11/2/2021,3916.4,3925.99,3890.39,3916.38
12/2/2021,3911.65,3937.23,3905.78,3934.83
16/2/2021,3939.61,3950.43,3923.85,3932.59
17/2/2021,3918.5,3933.61,3900.43,3931.33
18/2/2021,3915.86,3921.98,3885.03,3913.97
19/2/2021,3921.16,3930.41,3903.07,3906.71
22/2/2021,3885.55,3902.92,3874.71,3876.5
23/2/2021,3857.07,3895.98,3805.59,3881.37
24/2/2021,3873.71,3928.65,3859.6,3925.43
25/2/2021,3915.8,3925.02,3814.04,3829.34
26/2/2021,3839.66,3861.08,3789.54,3811.15
1/3/2021,3842.51,3914.5,3842.51,3901.82
2/3/2021,3903.64,3906.41,3868.57,3870.29
3/3/2021,3863.99,3874.47,3818.86,3819.72
4/3/2021,3818.53,3843.67,3723.34,3768.47
5/3/2021,3793.58,3851.69,3730.19,3841.94
8/3/2021,3844.39,3881.06,3819.25,3821.35
9/3/2021,3851.93,3903.76,3851.93,3875.44
10/3/2021,3891.99,3917.35,3885.73,3898.81
11/3/2021,3915.54,3960.27,3915.54,3939.34
12/3/2021,3924.52,3944.99,3915.21,3943.34
15/3/2021,3942.96,3970.08,3923.54,3968.94
16/3/2021,3973.59,3981.04,3953.44,3962.71
17/3/2021,3949.57,3983.87,3935.74,3974.12
18/3/2021,3953.5,3969.62,3910.86,3915.46
19/3/2021,3913.14,3930.12,3886.75,3913.1
22/3/2021,3916.48,3955.31,3914.16,3940.59
23/3/2021,3937.6,3949.13,3901.57,3910.52
24/3/2021,3919.93,3942.08,3889.07,3889.14
25/3/2021,3879.34,3919.54,3853.5,3909.52
26/3/2021,3917.12,3978.19,3917.12,3974.54
29/3/2021,3969.31,3981.83,3943.25,3971.09
30/3/2021,3963.34,3968.01,3944.35,3958.55
31/3/2021,3967.25,3994.41,3966.98,3972.89
1/4/2021,3992.78,4020.63,3992.78,4019.87
5/4/2021,4034.44,4083.42,4034.44,4077.91
6/4/2021,4075.57,4086.23,4068.14,4073.94
7/4/2021,4074.29,4083.13,4068.31,4079.95
8/4/2021,4089.95,4098.19,4082.54,4097.17
9/4/2021,4096.11,4129.48,4095.51,4128.8
12/4/2021,4124.71,4131.76,4114.82,4127.99
13/4/2021,4130.1,4148,4124.43,4141.59
14/4/2021,4141.58,4151.69,4120.87,4124.66
15/4/2021,4139.76,4173.49,4139.76,4170.42
16/4/2021,4174.14,4191.31,4170.75,4185.47
19/4/2021,4179.8,4180.81,4150.47,4163.26
20/4/2021,4159.18,4159.18,4118.38,4134.94
21/4/2021,4128.42,4175.02,4126.35,4173.42
22/4/2021,4170.46,4179.57,4123.69,4134.98
23/4/2021,4138.78,4194.17,4138.78,4180.17
26/4/2021,4185.03,4194.19,4182.36,4187.62
27/4/2021,4188.25,4193.35,4176.22,4186.72
28/4/2021,4185.14,4201.53,4181.78,4183.18
29/4/2021,4206.14,4218.78,4176.81,4211.47
30/4/2021,4198.1,4198.1,4174.85,4181.17
3/5/2021,4191.98,4209.39,4188.03,4192.66
4/5/2021,4179.04,4179.04,4128.59,4164.66
5/5/2021,4177.06,4187.72,4160.94,4167.59
6/5/2021,4169.14,4202.7,4147.33,4201.62
7/5/2021,4210.34,4238.04,4201.64,4232.6
10/5/2021,4228.29,4236.39,4188.13,4188.43
11/5/2021,4150.34,4162.04,4111.53,4152.1
12/5/2021,4130.55,4134.73,4056.88,4063.04
13/5/2021,4074.99,4131.58,4074.99,4112.5
14/5/2021,4129.58,4183.13,4129.58,4173.85
17/5/2021,4169.92,4171.92,4142.69,4163.29
18/5/2021,4165.94,4169.15,4125.99,4127.83
19/5/2021,4098.45,4116.93,4061.41,4115.68
20/5/2021,4121.97,4172.8,4121.97,4159.12
21/5/2021,4168.61,4188.72,4151.72,4155.86
24/5/2021,4170.16,4209.52,4170.16,4197.05
25/5/2021,4205.94,4213.42,4182.52,4188.13
26/5/2021,4191.59,4202.61,4184.11,4195.99
27/5/2021,4201.94,4213.38,4197.78,4200.88
28/5/2021,4210.77,4218.36,4203.57,4204.11
1/6/2021,4216.52,4234.12,4197.59,4202.04
2/6/2021,4206.82,4217.37,4198.27,4208.12
3/6/2021,4191.43,4204.39,4167.93,4192.85
4/6/2021,4206.05,4233.45,4206.05,4229.89
7/6/2021,4229.34,4232.34,4215.66,4226.52
8/6/2021,4233.81,4236.74,4208.41,4227.26
9/6/2021,4232.99,4237.09,4218.74,4219.55
10/6/2021,4228.56,4249.74,4220.34,4239.18
11/6/2021,4242.9,4248.38,4232.25,4247.44
14/6/2021,4248.31,4255.59,4234.07,4255.15
15/6/2021,4255.28,4257.16,4238.35,4246.59
16/6/2021,4248.87,4251.89,4202.45,4223.7
17/6/2021,4220.37,4232.29,4196.05,4221.86
18/6/2021,4204.78,4204.78,4164.4,4166.45
21/6/2021,4173.4,4226.24,4173.4,4224.79
22/6/2021,4224.61,4255.84,4217.27,4246.44
23/6/2021,4249.27,4256.6,4241.43,4241.84
24/6/2021,4256.97,4271.28,4256.97,4266.49
25/6/2021,4274.45,4286.12,4271.16,4280.7
28/6/2021,4284.9,4292.14,4274.67,4290.61
29/6/2021,4293.21,4300.52,4287.04,4291.8
30/6/2021,4290.65,4302.43,4287.96,4297.5
1/7/2021,4300.73,4320.66,4300.73,4319.94
2/7/2021,4326.6,4355.43,4326.6,4352.34
6/7/2021,4356.46,4356.46,4314.37,4343.54
7/7/2021,4351.01,4361.88,4329.79,4358.13
8/7/2021,4321.07,4330.88,4289.37,4320.82
9/7/2021,4329.38,4371.6,4329.38,4369.55
12/7/2021,4372.41,4386.68,4364.03,4384.63
13/7/2021,4381.07,4392.37,4366.92,4369.21
14/7/2021,4380.11,4393.68,4362.36,4374.3
15/7/2021,4369.02,4369.02,4340.7,4360.03
16/7/2021,4367.43,4375.09,4322.53,4327.16
19/7/2021,4296.4,4296.4,4233.13,4258.49
20/7/2021,4265.11,4336.84,4262.05,4323.06
21/7/2021,4331.13,4359.7,4331.13,4358.69
22/7/2021,4361.27,4369.87,4350.06,4367.48
23/7/2021,4381.2,4415.18,4381.2,4411.79
26/7/2021,4409.58,4422.73,4405.45,4422.3
27/7/2021,4416.38,4416.38,4372.51,4401.46
28/7/2021,4402.95,4415.47,4387.01,4400.64
29/7/2021,4403.59,4429.97,4403.59,4419.15
30/7/2021,4395.12,4412.25,4389.65,4395.26
2/8/2021,4406.86,4422.18,4384.81,4387.16
3/8/2021,4392.74,4423.79,4373,4423.15
4/8/2021,4415.95,4416.17,4400.23,4402.66
5/8/2021,4408.86,4429.76,4408.86,4429.1
6/8/2021,4429.07,4440.82,4429.07,4436.52
9/8/2021,4437.77,4439.39,4424.74,4432.35
10/8/2021,4435.79,4445.21,4430.03,4436.75
11/8/2021,4442.18,4449.44,4436.42,4447.7
12/8/2021,4446.08,4461.77,4435.96,4460.83
13/8/2021,4464.84,4468.37,4460.82,4468
16/8/2021,4461.65,4480.26,4437.66,4479.71
17/8/2021,4462.12,4462.12,4417.83,4448.08
18/8/2021,4440.94,4454.32,4397.59,4400.27
19/8/2021,4382.44,4418.61,4367.73,4405.8
20/8/2021,4410.56,4444.35,4406.8,4441.67
23/8/2021,4450.29,4489.88,4450.29,4479.53
24/8/2021,4484.4,4492.81,4482.28,4486.23
25/8/2021,4490.45,4501.71,4485.66,4496.19
26/8/2021,4493.75,4495.9,4468.99,4470
27/8/2021,4474.1,4513.33,4474.1,4509.37
30/8/2021,4513.76,4537.36,4513.76,4528.79
31/8/2021,4529.75,4531.39,4515.8,4522.68
1/9/2021,4528.8,4537.11,4522.02,4524.09
2/9/2021,4534.48,4545.85,4524.66,4536.95
3/9/2021,4532.42,4541.45,4521.3,4535.43
7/9/2021,4535.38,4535.38,4513,4520.03
8/9/2021,4518.09,4521.79,4493.95,4514.07
9/9/2021,4513.02,4529.9,4492.07,4493.28
10/9/2021,4506.92,4520.47,4457.66,4458.58
13/9/2021,4474.81,4492.99,4445.7,4468.73
14/9/2021,4479.33,4485.68,4435.46,4443.05
15/9/2021,4447.49,4486.87,4438.37,4480.7
16/9/2021,4477.09,4485.87,4443.8,4473.75
17/9/2021,4469.74,4471.52,4427.76,4432.99
20/9/2021,4402.95,4402.95,4305.91,4357.73
21/9/2021,4374.45,4394.87,4347.96,4354.19
22/9/2021,4367.43,4416.75,4367.43,4395.64
23/9/2021,4406.75,4465.4,4406.75,4448.98
24/9/2021,4438.04,4463.12,4430.27,4455.48
27/9/2021,4442.12,4457.3,4436.19,4443.11
28/9/2021,4419.54,4419.54,4346.33,4352.63
29/9/2021,4362.41,4385.57,4355.08,4359.46
30/9/2021,4370.67,4382.55,4306.24,4307.54
1/10/2021,4317.16,4375.19,4288.52,4357.04
4/10/2021,4348.84,4355.51,4278.94,4300.46
5/10/2021,4309.87,4369.23,4309.87,4345.72
6/10/2021,4319.57,4365.57,4290.49,4363.55
7/10/2021,4383.73,4429.97,4383.73,4399.76
8/10/2021,4406.51,4412.02,4386.22,4391.34
11/10/2021,4385.44,4415.88,4360.59,4361.19
12/10/2021,4368.31,4374.89,4342.09,4350.65
13/10/2021,4358.01,4372.87,4329.92,4363.8
14/10/2021,4386.75,4439.73,4386.75,4438.26
15/10/2021,4447.69,4475.82,4447.69,4471.37
18/10/2021,4463.72,4488.75,4447.47,4486.46
19/10/2021,4497.34,4520.4,4496.41,4519.63
20/10/2021,4524.42,4540.87,4524.4,4536.19
21/10/2021,4532.24,4551.44,4526.89,4549.78
22/10/2021,4546.12,4559.67,4524,4544.9
25/10/2021,4553.69,4572.62,4537.36,4566.48
26/10/2021,4578.69,4598.53,4569.17,4574.79
27/10/2021,4580.22,4584.57,4551.66,4551.68
28/10/2021,4562.84,4597.55,4562.84,4596.42
29/10/2021,4572.87,4608.08,4567.59,4605.38
1/11/2021,4610.62,4620.34,4595.06,4613.67
2/11/2021,4613.34,4635.15,4613.34,4630.65
3/11/2021,4630.65,4663.46,4621.19,4660.57
4/11/2021,4662.93,4683,4662.59,4680.06
5/11/2021,4699.26,4718.5,4681.32,4697.53
8/11/2021,4701.48,4714.92,4694.39,4701.7
9/11/2021,4707.25,4708.53,4670.87,4685.25
10/11/2021,4670.26,4684.85,4630.86,4646.71
11/11/2021,4659.39,4664.55,4648.31,4649.27
12/11/2021,4655.24,4688.47,4650.77,4682.85
15/11/2021,4689.3,4697.42,4672.86,4682.8
16/11/2021,4679.42,4714.95,4679.42,4700.9
17/11/2021,4701.5,4701.5,4684.41,4688.67
18/11/2021,4700.72,4708.8,4672.78,4704.54
19/11/2021,4708.44,4717.75,4694.22,4697.96
22/11/2021,4712,4743.83,4682.17,4682.94
23/11/2021,4678.48,4699.39,4652.66,4690.7
24/11/2021,4675.78,4702.87,4659.89,4701.46
26/11/2021,4664.63,4664.63,4585.43,4594.62
29/11/2021,4628.75,4672.95,4625.26,4655.27
30/11/2021,4640.25,4646.02,4560,4567
1/12/2021,4602.82,4652.94,4510.27,4513.04
2/12/2021,4504.73,4595.46,4504.73,4577.1
3/12/2021,4589.49,4608.03,4495.12,4538.43
6/12/2021,4548.37,4612.6,4540.51,4591.67
7/12/2021,4631.97,4694.04,4631.97,4686.75
8/12/2021,4690.86,4705.06,4674.52,4701.21
9/12/2021,4691,4695.26,4665.98,4667.45
10/12/2021,4687.64,4713.57,4670.24,4712.02
13/12/2021,4710.3,4710.3,4667.6,4668.97
14/12/2021,4642.99,4660.47,4606.52,4634.09
15/12/2021,4636.46,4712.6,4611.22,4709.85
16/12/2021,4719.13,4731.99,4651.89,4668.67
17/12/2021,4652.5,4666.7,4600.22,4620.64
20/12/2021,4587.9,4587.9,4531.1,4568.02
21/12/2021,4594.96,4651.14,4583.16,4649.23
22/12/2021,4650.36,4697.67,4645.53,4696.56
23/12/2021,4703.96,4740.74,4703.96,4725.79
27/12/2021,4733.99,4791.49,4733.99,4791.19
28/12/2021,4795.49,4807.02,4780.04,4786.35
29/12/2021,4788.64,4804.06,4778.08,4793.06
30/12/2021,4794.23,4808.93,4775.33,4778.73
31/12/2021,4775.21,4786.83,4765.75,4766.18
